sector,country_binned,from,to,frequency,EPS,JSS,EPDR,SPDR,promotion_prob
Information Technology,US,Programmer Analyst,Senior Software Developer,127,1.0,1.0,0.7397260273972602,,0.999080041154733
Information Technology,US,Technical Support Engineer,Support Engineer,126,0.9995168763470786,0.9999979850623444,0.26,0.501507994997597,0.9549490337049583
Information Technology,US,Systems Analyst,Systems Analyst II,126,5.78987161548028e-08,0.8309851837989927,0.5849056603773585,,0.9985026226399566
Information Technology,US,Systems Analyst,Information Technology Project Manager,126,1.0,1.0,0.726027397260274,,0.9989659885356341
Information Technology,US,Systems Administrator,Systems Administrator II,126,0.0147773134457617,0.9999999640691816,0.6688741721854304,,0.9995698966396138
Information Technology,US,Web Designer,User Interface Designer,126,1.0,1.0,0.4157303370786517,0.5056678461229448,0.9876840016192051
Information Technology,US,Information Technology Recruiter,Technical Recruiter,126,0.3340987416511189,0.999998017099558,0.1101321585903083,,0.9266746265951388
Information Technology,US,Software Architect,Senior Software Architect,125,0.0767017813863216,0.9999277535764634,0.7006802721088435,0.5047651124727812,0.9996957734407517
Information Technology,US,Junior Systems Administrator,Systems Administrator,125,0.99999990583596,1.0,0.7857142857142857,0.5034418901488216,0.9994706966241024
Information Technology,US,Programmer,Technical Lead,124,1.0,1.0,0.6986301369863014,0.5013117280850744,0.9988863981607361
Information Technology,US,Software Developer,Senior Application Developer,124,0.9997324679905524,1.0,0.4674556213017751,0.504066865170877,0.9920457169135779
Information Technology,US,Junior Web Developer,Web Developer,123,0.9999760895171448,1.0,0.5471698113207547,0.5056260703444677,0.9959580477311815
Information Technology,US,Assistant Systems Engineer,Information Technology Analyst,123,3.990674457554633e-11,1.0,0.9838709677419356,0.502697096554864,0.9999756217898838
Information Technology,US,Senior Software Engineer,Technical Leader,123,0.9999941718743068,0.972402619194179,0.5375,0.4983462451871325,0.9951885545503732
Information Technology,US,Information Systems Intern,Systems Analyst,122,1.0,1.0,0.8345864661654135,0.5199189399725518,0.9996530691845639
Information Technology,US,Senior Software Developer,Software Architect,121,0.9999999999999182,1.0,0.241025641025641,,0.9388518111986396
Information Technology,US,Embedded Software Engineer,Senior Software Engineer,121,0.9983273564459952,0.9999999999998216,0.3296703296703296,0.5070753560538778,0.9747234864951868
Information Technology,US,Desktop Support Technician,Systems Administrator,121,1.0,0.9999999998703646,0.3672316384180791,0.5093076625668367,0.9815024165919713
Information Technology,US,Software Engineer Intern,Software Developer,120,1.0,1.0,0.2765957446808511,,0.9541360241091534
Information Technology,US,Application Developer,Database Administrator,120,0.9621218264175362,1.0,0.2435233160621761,0.4980050870942384,0.9509156824333717
Information Technology,US,Help Desk Analyst,Systems Administrator,119,1.0,1.0,0.535483870967742,0.5084193771937296,0.9955395547083042
Information Technology,US,Quality Assurance Engineer,Quality Assurance Lead,118,0.9999999975332874,1.0,0.3333333333333333,,0.9712421647200423
Information Technology,US,Technical Support Engineer,Systems Engineer,118,1.0,1.0,0.3038674033149171,0.4938646866349894,0.9684887639785694
Information Technology,US,Software Engineer,Systems Architect,117,0.2347683678181134,1.0,0.4268292682926829,0.5014652316864698,0.9960841237410193
Information Technology,US,Systems Analyst,Systems Consultant,117,0.7253116565524481,1.0,0.4096385542168674,0.493436324627567,0.9910699052510306
Information Technology,US,Senior Software Engineer,Systems Architect,117,1.1102230246251563e-16,0.999910308251108,0.1196172248803827,0.4951567735824861,0.9622529332884217
Information Technology,US,Programmer,Contract Programmer,117,0.999917978773178,1.0,0.2124352331606217,,0.9232473231317455
Information Technology,US,Software Analyst,Software Engineer,117,0.9999999999995934,0.985491910338206,0.2,0.5097522714840227,0.9238645630247067
Information Technology,US,ETL Developer,Senior ETL Developer,116,0.9906456615436688,0.999999999999986,0.7846153846153846,,0.9993808755982354
Information Technology,US,Programmer,Systems Programmer,116,0.1246594590463151,1.0,0.2677595628415301,0.5071662351706538,0.9870650522717003
Information Technology,US,Information Technology Analyst,Senior Information Technology Analyst,115,0.9934533698147728,1.0,0.84,0.5052808563049579,0.9996701957597812
Information Technology,US,Software Engineer,Senior Java Developer,115,1.0,1.0,0.3772455089820359,0.4990813127598832,0.98293820220127
Information Technology,US,Systems Analyst,Senior Geographic Information Systems Analyst,115,0.9999999968581896,0.999980129292094,0.6911764705882353,0.4968379350115952,0.9988115267778368
Information Technology,US,Technical Lead,Senior Technical Lead,115,0.7474644743120096,0.9999999809736082,0.7164179104477612,0.4989412563669934,0.9993251180689321
Information Technology,US,Information Technology Recruiter,Senior Instrument Technician Recruiter,114,0.5919498808867114,1.0,0.6888888888888889,,0.999193350509781
Information Technology,US,Web Developer Intern,Web Developer,113,0.9999999749871168,1.0,0.5374149659863946,0.5023902593864118,0.9956037906350187
Information Technology,US,Network Specialist,Network Engineer,113,1.0,1.0,0.3294117647058823,0.5069851689388255,0.9746110003153575
Information Technology,US,Information Technology Technician,Systems Administrator,112,1.0,1.0,0.5033557046979866,0.5090322327545225,0.9941407479358063
Information Technology,US,Software Developer,Lead Software Engineer,112,1.0,1.0,0.5033557046979866,0.5123684526364763,0.9941469369350365
Information Technology,US,Lead Software Engineer,Principal Software Engineer,111,1.0,1.0,0.3373493975903614,0.4906296652407569,0.9761142661649791
Information Technology,US,Software Design Engineer,Senior Software Design Engineer,111,0.999971131546278,1.0,0.8048780487804879,0.5162775188608956,0.9995524201233582
Information Technology,US,Senior Systems Engineer,Solution Architect,110,1.0,1.0,0.4285714285714285,0.5086571637303987,0.9889594581966982
Information Technology,US,Senior Programmer,Senior Systems Analyst,110,0.9999999999910228,0.740246784091254,0.3333333333333333,0.4957528155753252,0.9442452916612981
Information Technology,US,Systems Administrator,Senior Network Engineer,110,1.0,1.0,0.3924050632911392,0.5107192760201785,0.9850337075011811
Information Technology,US,Web Developer,Java Developer,110,1.0,0.999999999903886,0.164021164021164,0.5049229390858754,0.9033163692595296
Information Technology,US,Software Developer,Senior Web Developer,109,8.426592756904938e-14,1.0,0.503448275862069,0.5015274980955541,0.9985264579096507
Information Technology,US,Web Programmer,Web Developer,109,0.1421676962760087,0.9892841515284776,0.1354166666666666,0.4995964658602415,0.9586287418932604
Information Technology,US,Programmer,Network Administrator,109,0.0,0.9982550828671032,0.2601156069364161,0.4891038580902669,0.9882361765986317
Information Technology,US,Systems Analyst,Network Engineer,108,0.0,1.0,0.1933701657458563,0.4969923178659041,0.9795497481219517
Information Technology,US,Software Development Intern,Software Engineering Intern,107,0.0035674237460219,0.999999999995992,0.4657534246575342,0.5252344289880848,0.9979732757170598
Information Technology,US,Technical Architect,Senior Technical Architect,107,0.4327914242042554,0.9999996194852204,0.8135593220338984,0.48701680765738,0.9998088639133389
Information Technology,US,Oracle Database Administrator,Senior Oracle Digital Business Analyst,107,0.9848978875084604,1.0,0.539568345323741,,0.9950423354705897
Information Technology,US,Network Engineer,Network Engineer II,107,0.385592435712272,0.967849917572032,0.4266666666666667,,0.9937165682941661
Information Technology,US,Software Development Engineer Intern,Software Engineer,106,1.0,1.0,0.3006134969325153,,0.9623207402258509
Information Technology,US,Software Engineer,Senior Software Consultant,106,1.0,1.0,0.5142857142857142,0.498803382233398,0.9946427871879537
Information Technology,US,Senior Developer,Solution Architect,105,0.9991197076272338,1.0,0.5217391304347826,0.504717043859661,0.9949870081984521
Information Technology,US,Systems Engineer,Technical Consultant,105,1.0,1.0,0.2574850299401197,0.5049138593367636,0.9540344567462815
Information Technology,US,Software Engineer,Senior Application Engineer,104,0.7160516789235363,1.0,0.3866666666666666,0.4926090685999013,0.9892893899361043
Information Technology,US,Technical Architect,Solution Architect,104,0.0002973225077798,0.9999999986281164,0.3774834437086092,0.4994488179191231,0.9956869891250643
Information Technology,US,Programmer Analyst,Systems Administrator,104,0.0,1.0,0.2919254658385093,0.4972539901868966,0.9910830464132593
Information Technology,US,Technical Support Engineer,Software Engineer,103,1.0,0.9942314326094231,0.1704545454545454,0.5086471783765595,0.9065245788766859
Information Technology,US,Quality Assurance Analyst,Quality Assurance Lead Analyst,103,0.2073481438224836,0.9999999999999736,0.410958904109589,0.5054767898298526,0.9956902316068159
Information Technology,US,Senior Software Engineer,Application Architect,103,2.618471032533876e-05,1.0,0.1976744186046511,0.4918507608893661,0.9802408483644388
Information Technology,US,Software Engineer,Quality Assurance Analyst,103,0.0,0.9994105994459204,0.1976744186046511,0.4835078601293255,0.9801525909186494
Information Technology,US,Systems Analyst,Application Analyst,103,0.1096463600554441,0.9996896183454766,0.1771428571428571,0.5006447758972037,0.9728448523825628
Information Technology,US,Quality Assurance Tester,Quality Assurance Lead,102,1.0,1.0,0.5813953488372093,0.5071051128673346,0.9969806859491708
Information Technology,US,Information Technology Project Manager,Information Technology Program Manager,102,0.9999999999549204,0.9999969460328167,0.7142857142857143,,0.9988570406709468
Information Technology,US,Programmer,Business Systems Analyst,102,1.0,1.0,0.5692307692307692,0.5010995264973465,0.9966448650852122
Information Technology,US,Help Desk Technician,Network Administrator,102,1.0,1.0,0.5454545454545454,0.5076086047381287,0.9959010926834796
Information Technology,US,Senior Systems Analyst,Senior Systems Engineer,102,9.382034038551976e-10,0.9999999999999648,0.2289156626506024,0.5033281273913336,0.984852783824825
Information Technology,US,Software Engineer,Senior Staff Software Engineer,102,1.0,1.0,0.5338345864661654,0.510363490619235,0.9954793600902688
Information Technology,US,Senior Developer,Senior Application Developer,101,0.0017838289216132,0.9731164903934704,0.0253807106598984,0.4986409593507755,0.9125146472625943
Information Technology,US,Application Developer,Technical Lead,101,1.0,1.0,0.5905511811023622,0.5014656961323635,0.9972021315316306
Information Technology,US,Firmware Engineer,Senior Firmware Engineer,101,0.9998650153635236,0.9999999999999992,0.7719298245614035,0.4976739842818257,0.9994036278333517
Information Technology,US,Network Engineer,Network Consultant,101,0.0933530561346653,0.9970073850551558,0.0575916230366492,0.4995708149864926,0.9289834030515528
Information Technology,US,Quality Assurance Engineer,Quality Assurance Lead Engineer,101,0.9634426736694752,1.0,0.4962962962962963,,0.9930500841675016
Information Technology,US,Systems Analyst,Senior Business Systems Analyst,100,1.0,1.0,0.4388489208633093,0.5022932179031976,0.9898574473613745
Information Technology,US,Senior Programmer,Technical Lead,100,1.0,0.9997055728122122,0.5384615384615384,0.4986382074768382,0.9956333694526381
Information Technology,US,Software Developer,Information Technology Consultant,100,0.0,1.0,0.1049723756906077,0.4910179335366597,0.95739631014334
Information Technology,US,Software Engineer,Software Manager,100,0.9995562605138002,1.0,0.6260162601626016,0.5105957741894112,0.997938981778168
Information Technology,US,Network Engineer,Network Architect,99,1.0,1.0,0.4887218045112781,0.5109940557908368,0.993370065679531
Information Technology,US,Interaction Designer,Senior Interaction Designer,98,0.9999185341436314,1.0,0.7657657657657657,0.5020130142150363,0.9993722348130892
Information Technology,US,Web Developer,Technical Lead,98,1.0,1.0,0.568,0.5082902552891203,0.9966172675674645
Information Technology,US,Chief Architect,Chief Technology Officer,98,1.426601296306007e-05,1.932000215365548e-08,0.4736842105263157,0.512093730440773,0.9526792803089422
Information Technology,US,Senior Business Analyst,Information Technology Project Manager,98,7.987434380574143e-09,0.9999999999484396,0.4848484848484848,,0.9979746012285118
Information Technology,US,Application Analyst,Senior Application Analyst,98,0.9999345215393102,1.0,0.75,0.4965480629363481,0.9992805567128877
Information Technology,US,SAP Consultant,Senior SAP Consultant,98,0.0336543037161357,1.0,0.3900709219858156,,0.9952455266533132
Information Technology,US,Computer Technician,Network Technician,98,1.0,0.9988822987638786,0.2727272727272727,0.494092258210135,0.9591397292061185
Information Technology,US,Programmer Trainee Analyst,Programmer Analyst,98,0.7963013431949664,1.0,1.0,0.4993671919273568,0.9999358691370502
Information Technology,US,Software Development Manager,Software Development Director,97,0.3693241956621176,0.6464295908141318,0.6166666666666667,0.5054426204198322,0.9970416649777138
